INFO:root:DCBusPower: 299.8443508514924;DCBusCurrent: 1997.802667317728;DCBusVoltage: 113.34574419385356;
INFO:root:DCBusPower: 1.1536348654092656;DCBusCurrent: 5.8595538193914605;DCBusVoltage: 365.45915097506634;
INFO:root:----------------
INFO:root:set current 0
INFO:root:DCBusPower: 0.11902581944698773;DCBusCurrent: 1.2207403790398876;DCBusVoltage: 348.94863734855187;
INFO:root:DCBusPower: 0.16480498077275224;DCBusCurrent: 1.8616290780358287;DCBusVoltage: 343.1196020386364;
INFO:root:DCBusPower: 299.6932796191174;DCBusCurrent: 1.281777397991882;DCBusVoltage: 358.134708700827;
INFO:root:DCBusPower: 3.552462918879326;DCBusCurrent: 15.411847285378581;DCBusVoltage: 365.0318918424024;
INFO:root:DCBusPower: 3.5661966672770555;DCBusCurrent: 15.991698965422527;DCBusVoltage: 364.9708548234504;
INFO:root:DCBusPower: 3.5616187511444792;DCBusCurrent: 16.17481002227851;DCBusVoltage: 364.9403363139744;
INFO:root:DCBusPower: 3.5982420802050905;DCBusCurrent: 15.07614368114261;DCBusVoltage: 364.8792992950224;
INFO:root:DCBusPower: 3.5249954220838675;DCBusCurrent: 15.594958342234564;DCBusVoltage: 364.9098178044984;
INFO:root:DCBusPower: 3.5249954220838675;DCBusCurrent: 15.717032380138553;DCBusVoltage: 364.8792992950224;
INFO:root:DCBusPower: 7.558139534883721;DCBusCurrent: 31.739249855037077;DCBusVoltage: 364.05529953917045;
INFO:root:----------------
INFO:root:set current 0
INFO:root:DCBusPower: 0.10986998718183483;DCBusCurrent: 2.9297769096957302;DCBusVoltage: 315.5919064912869;
INFO:root:DCBusPower: 299.761948361106;DCBusCurrent: 1999.1454817346719;DCBusVoltage: 344.5539719840083;
INFO:root:DCBusPower: 1.176524446072148;DCBusCurrent: 21.698660237434;DCBusVoltage: 372.6310007019257;
INFO:root:DCBusPower: 0.44863578099249224;DCBusCurrent: 1.2207403790398876;DCBusVoltage: 364.7572252571184;
INFO:root:DCBusPower: 0.3845449551364219;DCBusCurrent: 2.5025177770317697;DCBusVoltage: 365.1234473708304;
INFO:root:DCBusPower: 0.3937007874015748;DCBusCurrent: 2.594073305459761;DCBusVoltage: 365.1234473708304;
INFO:root:DCBusPower: 0.4394799487273393;DCBusCurrent: 2.3194067201757864;DCBusVoltage: 365.1539658803064;
INFO:root:DCBusPower: 0.4761032777879509;DCBusCurrent: 2.7161473433637497;DCBusVoltage: 365.1539658803064;
INFO:root:DCBusPower: 0.5905511811023623;DCBusCurrent: 1.129184850611896;DCBusVoltage: 365.18448438978237;
INFO:root:DCBusPower: 0.40743453579930416;DCBusCurrent: 1.4648884548478651;DCBusVoltage: 365.18448438978237;
INFO:root:----------------
INFO:root:set current 0
INFO:root:DCBusPower: 0.10529207104925838;DCBusCurrent: 0.12207403790398876;DCBusVoltage: 349.3453779717398;
INFO:root:DCBusPower: 0.3479216260758103;DCBusCurrent: 7.8432569353312775;DCBusVoltage: 282.84554582354195;
INFO:root:DCBusPower: 0.20142830983336385;DCBusCurrent: 3.1128879665517135;DCBusVoltage: 355.6932279427472;
INFO:root:DCBusPower: 0.5127266068485625;DCBusCurrent: 2.1973326822717976;DCBusVoltage: 365.18448438978237;
INFO:root:DCBusPower: 0.4577916132576451;DCBusCurrent: 2.7161473433637497;DCBusVoltage: 365.18448438978237;
INFO:root:DCBusPower: 0.4394799487273393;DCBusCurrent: 2.136295663319803;DCBusVoltage: 365.21500289925837;
INFO:root:DCBusPower: 0.4028566196667277;DCBusCurrent: 1.5869624927518537;DCBusVoltage: 365.21500289925837;
INFO:root:DCBusPower: 0.4028566196667277;DCBusCurrent: 1.129184850611896;DCBusVoltage: 365.21500289925837;
INFO:root:DCBusPower: 0.5264603552462919;DCBusCurrent: 1.0071108127079071;DCBusVoltage: 365.21500289925837;
INFO:root:DCBusPower: 0.43490203259476284;DCBusCurrent: 1.9226660969878229;DCBusVoltage: 365.1539658803064;
INFO:root:----------------
INFO:root:set current 0
INFO:root:DCBusPower: 0.09155832265152902;DCBusCurrent: 0.0;DCBusVoltage: 358.83663441877496;
INFO:root:DCBusPower: 0.325032045412928;DCBusCurrent: 7.324442274239326;DCBusVoltage: 289.0713217566454;
INFO:root:DCBusPower: 0.21516205823109322;DCBusCurrent: 3.3570360423596908;DCBusVoltage: 353.46537675099944;
INFO:root:DCBusPower: 0.5218824391137155;DCBusCurrent: 1.8921475875118257;DCBusVoltage: 365.21500289925837;
INFO:root:DCBusPower: 0.43032411646218643;DCBusCurrent: 1.8311105685598315;DCBusVoltage: 365.24552140873436;
INFO:root:DCBusPower: 0.3570774583409632;DCBusCurrent: 1.312295907467879;DCBusVoltage: 365.24552140873436;
INFO:root:DCBusPower: 0.4806811939205274;DCBusCurrent: 2.105777153843806;DCBusVoltage: 365.24552140873436;
INFO:root:DCBusPower: 0.40743453579930416;DCBusCurrent: 2.136295663319803;DCBusVoltage: 365.24552140873436;
INFO:root:DCBusPower: 0.56766160043948;DCBusCurrent: 3.1739249855037075;DCBusVoltage: 365.24552140873436;
INFO:root:DCBusPower: 0.5035707745834096;DCBusCurrent: 3.9674062318796346;DCBusVoltage: 365.24552140873436;
